home_type,posted,home_URL,home_status,home_price,home_address,home_zipcode,num_beds,num_baths,home_area
MULTI_FAMILY,108,https://www.zillow.com/homedetails/2807-E-27th-St-1-Brooklyn-NY-11235/423095870_zpid/,FOR_SALE,"$599,000","2807 E 27th St #1, Brooklyn, NY 11235",11235,3,2,1328
CONDO,70,https://www.zillow.com/homedetails/476-Broome-St-UNIT-PENTHOUSE-New-York-NY-10013/442155899_zpid/,FOR_SALE,"$29,995,000","476 Broome St UNIT PENTHOUSE, New York, NY 10013",10013,6,7,6900
CONDO,98,https://www.zillow.com/homedetails/214-E-88th-St-APT-5C-New-York-NY-10128/2101980871_zpid/,FOR_SALE,"$309,900","214 E 88th St APT 5C, New York, NY 10128",10128,1,1,0
APARTMENT,207,https://www.zillow.com/homedetails/1935-Shore-Pkwy-APT-15A-Brooklyn-NY-11214/348988143_zpid/,FOR_SALE,"$269,900","1935 Shore Pkwy APT 15A, Brooklyn, NY 11214",11214,2,1,995
CONDO,151,https://www.zillow.com/homedetails/7115-3rd-Ave-APT-3C-Brooklyn-NY-11209/245034301_zpid/,FOR_SALE,"$449,000","7115 3rd Ave APT 3C, Brooklyn, NY 11209",11209,2,1,850
CONDO,320,https://www.zillow.com/homedetails/175-E-62nd-St-APT-15D-New-York-NY-10065/2078579875_zpid/,FOR_SALE,"$995,000","175 E 62nd St APT 15D, New York, NY 10065",10065,4,4,0
TOWNHOUSE,7,https://www.zillow.com/homedetails/565-Quincy-Ave-Staten-Island-NY-10305/32328415_zpid/,FOR_SALE,"$479,999","565 Quincy Ave, Staten Island, NY 10305",10305,2,2,1215
CONDO,6,https://www.zillow.com/homedetails/668-Broadway-APT-11-Brooklyn-NY-11206/2088005957_zpid/,FOR_SALE,"$399,999","668 Broadway UNIT 11, Williamsburg, NY 11206",11206,1,1,870
CONDO,7,https://www.zillow.com/homedetails/1000-Clove-Rd-APT-4P-Staten-Island-NY-10301/244595853_zpid/,FOR_SALE,"$139,999","1000 Clove Rd APT 4P, Staten Island, NY 10301",10301,1,1,650
CONDO,39,https://www.zillow.com/homedetails/417-Hicks-St-APT-4A-Brooklyn-NY-11201/116167186_zpid/,FOR_SALE,"$675,000","417 Hicks St APT 4A, Brooklyn, NY 11201",11201,1,1,0
CONDO,12,https://www.zillow.com/homedetails/520-W-50th-St-APT-B4-New-York-NY-10019/72519817_zpid/,FOR_SALE,"$399,000","520 W 50th St APT B4, New York, NY 10019",10019,1,1,0
CONDO,17,https://www.zillow.com/homedetails/2475-38th-Ave-UNIT-D6-Long-Island-City-NY-11101/442455209_zpid/,FOR_SALE,"$588,000","2475 38 Street UNIT D6, Astoria, NY 11101",11101,1,1,
CONDO,17,https://www.zillow.com/homedetails/2475-38th-Ave-UNIT-D6-Long-Island-City-NY-11101/442455209_zpid/,FOR_SALE,"$588,000","2475 38 Street UNIT D6, Astoria, NY 11101",11101,1,1,
CONDO,153,https://www.zillow.com/homedetails/425-Main-St-PH1C-New-York-NY-10044/402691577_zpid/,FOR_SALE,"$2,250,000","425 Main St #PH1C, New York, NY 10044",10044,3,2,1412
SINGLE_FAMILY,26,https://www.zillow.com/homedetails/70-Herzl-St-Brooklyn-NY-11212/30631698_zpid/,FOR_SALE,"$770,000","70 Herzl St, Brooklyn, NY 11212",11212,5,3,0
TOWNHOUSE,98,https://www.zillow.com/homedetails/243-E-52nd-St-New-York-NY-10022/31530665_zpid/,FOR_SALE,"$3,695,000","243 E 52nd St, New York, NY 10022",10022,5,4,3525
TOWNHOUSE,114,https://www.zillow.com/homedetails/17-W-131st-St-UNIT-1A-New-York-NY-10037/408363285_zpid/,FOR_SALE,"$229,000","17 131st Street UNIT 1A, New York, NY 10037",10037,,1,
SINGLE_FAMILY,7,https://www.zillow.com/homedetails/35-Garden-St-Staten-Island-NY-10314/32289310_zpid/,FOR_SALE,"$699,999","35 Garden St, Staten Island, NY 10314",10314,3,3,1584
CONDO,92,https://www.zillow.com/homedetails/342-W-85th-St-APT-2C-New-York-NY-10024/2130871884_zpid/,FOR_SALE,"$1,849,000","342 W 85th St APT 2C, New York, NY 10024",10024,3,2,1350
CONDO,13,https://www.zillow.com/homedetails/47-19-216th-St-APT-3B-Bayside-NY-11361/79737453_zpid/,FOR_SALE,"$265,000","47-19 216 St UNIT 3B, Bayside, NY 11361",11361,1,1,
CONDO,41,https://www.zillow.com/homedetails/60-53-251st-St-UNIT-779-Little-Neck-NY-11362/441821445_zpid/,FOR_SALE,"$274,888","60-53 251st Street UNIT 779, Little Neck, NY 11362",11362,1,1,
CONDO,40,https://www.zillow.com/homedetails/464-Columbus-Ave-APT-5A-New-York-NY-10024/244782500_zpid/,FOR_SALE,"$1,175,000","464 Columbus Ave APT 5A, New York, NY 10024",10024,2,2,0
SINGLE_FAMILY,82,https://www.zillow.com/homedetails/85-05-Eliot-Ave-Middle-Village-NY-11379/2065723293_zpid/,FOR_SALE,"$799,000","85-05 Eliot Avenue, Middle Village, NY 11379",11379,3,2,1536
CONDO,55,https://www.zillow.com/homedetails/1196-Metropolitan-Ave-2L-Brooklyn-NY-11237/440983681_zpid/,FOR_SALE,"$699,000","1196 Metropolitan Ave #2L, Brooklyn, NY 11237",11237,1,1,937
SINGLE_FAMILY,76,https://www.zillow.com/homedetails/330-Clermont-Ave-Brooklyn-NY-11205/30615793_zpid/,FOR_SALE,"$3,215,000","330 Clermont Ave, Brooklyn, NY 11205",11205,4,4,2339
MULTI_FAMILY,4,https://www.zillow.com/homedetails/77-19-169th-St-5-Fresh-Meadows-NY-11366/442774662_zpid/,FOR_SALE,"$1,199,000","77-19 169th St #5, Fresh Meadows, NY 11366",11366,3,3,0
SINGLE_FAMILY,124,https://www.zillow.com/homedetails/235-W-136th-St-New-York-NY-10030/2103182043_zpid/,FOR_SALE,"$1,950,000","235 W 136th St, New York, NY 10030",10030,10,4,3100
SINGLE_FAMILY,29,https://www.zillow.com/homedetails/7203-160th-St-Flushing-NY-11365/32072780_zpid/,FOR_SALE,"$799,000","7203 160th St, Flushing, NY 11365",11365,3,2,2850
SINGLE_FAMILY,53,https://www.zillow.com/homedetails/412-13th-St-Brooklyn-NY-11215/30588391_zpid/,FOR_SALE,"$2,900,000","412 13th St, Brooklyn, NY 11215",11215,3,3,2148
SINGLE_FAMILY,7,https://www.zillow.com/homedetails/1618-E-35th-St-1-Brooklyn-NY-11234/442693907_zpid/,FOR_SALE,"$838,000","1618 E 35th St #1, Brooklyn, NY 11234",11234,3,3,1568
SINGLE_FAMILY,68,https://www.zillow.com/homedetails/2922-218th-St-Flushing-NY-11360/32059422_zpid/,FOR_SALE,"$1,088,000","29-22 218th Street, Bayside, NY 11360",11360,3,2,
SINGLE_FAMILY,12,https://www.zillow.com/homedetails/20936-45th-Rd-Flushing-NY-11361/32081514_zpid/,FOR_SALE,"$839,000","209-36 45 Road, Bayside, NY 11361",11361,2,1,760
MULTI_FAMILY,6,https://www.zillow.com/homedetails/32-Norwich-St-Staten-Island-NY-10314/32307502_zpid/,FOR_SALE,"$959,900","32 Norwich Street, Staten Island, NY 10314",10314,5,2,
CONDO,161,https://www.zillow.com/homedetails/1250-Ocean-Pkwy-FLOOR-2-Brooklyn-NY-11230/352344930_zpid/,FOR_SALE,"$425,000","1250 Ocean Pkwy FLOOR 2, Brooklyn, NY 11230",11230,2,2,1321
CONDO,76,https://www.zillow.com/homedetails/223-E-4th-St-APT-12-New-York-NY-10009/72511609_zpid/,FOR_SALE,"$595,000","223 E 4th St APT 12, New York, NY 10009",10009,1,1,0
CONDO,46,https://www.zillow.com/homedetails/2166-Broadway-APT-11F-New-York-NY-10024/2054226233_zpid/,FOR_SALE,"$759,000","2166 Broadway APT 11F, New York, NY 10024",10024,2,2,0
CONDO,76,https://www.zillow.com/homedetails/4508-40th-St-APT-C44-Long-Island-City-NY-11104/72648614_zpid/,FOR_SALE,"$569,000","4508 40th St APT C44, Long Island City, NY 11104",11104,2,2,0
CONDO,3,https://www.zillow.com/homedetails/457-W-57th-St-608-New-York-NY-10019/111038459_zpid/,FOR_SALE,"$300,000","457 W 57th St #608, New York, NY 10019",10019,0,1,0
TOWNHOUSE,76,https://www.zillow.com/homedetails/233-W-11th-St-New-York-NY-10014/31500529_zpid/,FOR_SALE,"$13,500,000","233 W 11th St, New York, NY 10014",10014,6,4,0
SINGLE_FAMILY,50,https://www.zillow.com/homedetails/118-29-205th-St-Saint-Albans-NY-11412/2056679033_zpid/,FOR_SALE,"$300,000","118-29 205th Street, St. Albans, NY 11412",11412,3,2,1125
SINGLE_FAMILY,13,https://www.zillow.com/homedetails/13720-Westgate-St-Jamaica-NY-11413/32201982_zpid/,FOR_SALE,"$649,000","137-20 Westgate Street, Springfield Gardens, NY 11413",11413,3,2,1440
SINGLE_FAMILY,65,https://www.zillow.com/homedetails/45-39-171st-Pl-Flushing-NY-11358/2067440710_zpid/,FOR_SALE,"$1,100,000","45-39 171 Place, Flushing, NY 11358",11358,4,5,2340
SINGLE_FAMILY,129,https://www.zillow.com/homedetails/12248-Grayson-St-Jamaica-NY-11413/32195613_zpid/,FOR_SALE,"$414,900","122-48 Grayson Street, Springfield Gardens, NY 11413",11413,3,3,
SINGLE_FAMILY,33,https://www.zillow.com/homedetails/3920-46th-St-Long-Island-City-NY-11104/31934619_zpid/,FOR_SALE,"$1,268,000","3920 46th St, Long Island City, NY 11104",11104,3,2,0
SINGLE_FAMILY,7,https://www.zillow.com/homedetails/32-19-204th-St-Bayside-NY-11361/32059094_zpid/,FOR_SALE,"$829,000","32-19 204th Street, Bayside, NY 11361",11361,3,2,
CONDO,11,https://www.zillow.com/homedetails/8449-168th-St-APT-6N-Jamaica-NY-11432/245429132_zpid/,FOR_SALE,"$295,000","84-49 168 Street UNIT 6N, Jamaica Estates, NY 11432",11432,2,2,1200
SINGLE_FAMILY,4,https://www.zillow.com/homedetails/3449-64th-St-Flushing-NY-11377/31955726_zpid/,FOR_SALE,"$1,050,000","3449 64th St, Flushing, NY 11377",11377,3,2,1320
SINGLE_FAMILY,26,https://www.zillow.com/homedetails/78-04-86th-St-Ridgewood-NY-11385/2080048648_zpid/,FOR_SALE,"$849,900","78-04 86th St, Ridgewood, NY 11385",11385,3,2,1500
CONDO,132,https://www.zillow.com/homedetails/80-Knolls-Cres-APT-10J-Bronx-NY-10463/400819872_zpid/,FOR_SALE,"$232,029","80 Knolls Cres APT 10J, Bronx, NY 10463",10463,3,1,1000
CONDO,76,https://www.zillow.com/homedetails/234-W-16th-St-APT-4C-New-York-NY-10011/72515400_zpid/,FOR_SALE,"$499,000","234 W 16th St APT 4C, New York, NY 10011",10011,1,1,0
SINGLE_FAMILY,83,https://www.zillow.com/homedetails/1251-Hobart-Ave-Bronx-NY-10461/29841430_zpid/,FOR_SALE,"$495,000","1251 Hobart Avenue, Bronx, NY 10461",10461,2,1,1090
CONDO,320,https://www.zillow.com/homedetails/20-Plaza-St-E-A16-Brooklyn-NY-11238/2055447364_zpid/,FOR_SALE,"$1,450,000","20 Plaza St E #A16, Brooklyn, NY 11238",11238,3,3,2050
MULTI_FAMILY,4,https://www.zillow.com/homedetails/50-29-48th-St-2-Woodside-NY-11377/442769643_zpid/,FOR_SALE,"$899,900","50-29 48th St #2, Woodside, NY 11377",11377,4,2,0
CONDO,76,https://www.zillow.com/homedetails/71-W-Washington-Pl-UNIT-GARDEN-1A-New-York-NY-10011/440008026_zpid/,FOR_SALE,"$2,999,000","71 W Washington Pl UNIT GARDEN 1A, New York, NY 10011",10011,3,3,0
SINGLE_FAMILY,33,https://www.zillow.com/homedetails/7740-162nd-St-Flushing-NY-11366/32072923_zpid/,FOR_SALE,"$998,000","77-40 162 Street, Fresh Meadows, NY 11366",11366,3,2,
SINGLE_FAMILY,139,https://www.zillow.com/homedetails/2711-Edgehill-Ave-Bronx-NY-10463/29851638_zpid/,FOR_SALE,"$1,350,000","2711 Edgehill Ave, Bronx, NY 10463",10463,4,3,2000
CONDO,75,https://www.zillow.com/homedetails/55-Berry-St-APT-1F-Brooklyn-NY-11249/68313627_zpid/,FOR_SALE,"$2,500,000","55 Berry St APT 1F, Brooklyn, NY 11249",11249,2,3,2367
CONDO,10,https://www.zillow.com/homedetails/280-W-End-Ave-APT-2A-New-York-NY-10023/244700387_zpid/,FOR_SALE,"$839,000","280 W End Ave APT 2A, New York, NY 10023",10023,1,1,0
SINGLE_FAMILY,83,https://www.zillow.com/homedetails/91-25-79th-St-1-Woodhaven-NY-11421/439925364_zpid/,FOR_SALE,"$648,000","91-25 79th St #1, Woodhaven, NY 11421",11421,3,2,0
CONDO,11,https://www.zillow.com/homedetails/6495-Broadway-APT-2R-Bronx-NY-10471/2139478289_zpid/,FOR_SALE,"$275,000","6495 Broadway UNIT 2R, Bronx, NY 10471",10471,2,1,900
CONDO,17,https://www.zillow.com/homedetails/343-E-74th-St-UNIT-PH-3-4D-New-York-NY-10021/442462646_zpid/,FOR_SALE,"$1,749,000","343 E 74th St UNIT PH-3-4D, New York, NY 10021",10021,3,4,2200
SINGLE_FAMILY,154,https://www.zillow.com/homedetails/234-Slater-Blvd-Staten-Island-NY-10305/32332279_zpid/,FOR_SALE,"$625,000","234 Slater Blvd, Staten Island, NY 10305",10305,3,2,1872
SINGLE_FAMILY,33,https://www.zillow.com/homedetails/6760-73rd-Pl-Flushing-NY-11379/32014422_zpid/,FOR_SALE,"$559,000","67-60 73rd Place, Middle Village, NY 11379",11379,2,1,780
APARTMENT,13,https://www.zillow.com/homedetails/6-Arc-Pl-APT-A6-Staten-Island-NY-10306/94662615_zpid/,FOR_SALE,"$479,900","6 Arc Pl APT A6, Staten Island, NY 10306",10306,2,2,849
MULTI_FAMILY,5,https://www.zillow.com/homedetails/5029-48th-St-Flushing-NY-11377/31980313_zpid/,FOR_SALE,"$899,900","50-29 48th Street, Woodside, NY 11377",11377,4,2,
CONDO,22,https://www.zillow.com/homedetails/60-Knolls-Cres-APT-7L-Bronx-NY-10463/244440137_zpid/,FOR_SALE,"$178,728","60 Knolls Cres APT 7L, Bronx, NY 10463",10463,2,1,850
CONDO,59,https://www.zillow.com/homedetails/130-W-30th-St-APT-11C-New-York-NY-10001/65317303_zpid/,FOR_SALE,"$2,330,000","130 W 30th St APT 11C, New York, NY 10001",10001,3,3,2055
SINGLE_FAMILY,30,https://www.zillow.com/homedetails/16339-21st-Ave-Flushing-NY-11357/32053524_zpid/,FOR_SALE,"$1,099,990","16339 21st Ave, Flushing, NY 11357",11357,5,2,1192
SINGLE_FAMILY,74,https://www.zillow.com/homedetails/60-Tyrrell-St-Staten-Island-NY-10307/32376948_zpid/,FOR_SALE,"$679,000","60 Tyrrell St, Staten Island, NY 10307",10307,4,2,1848
SINGLE_FAMILY,12,https://www.zillow.com/homedetails/3723-Rombouts-Ave-Bronx-NY-10466/29835036_zpid/,FOR_SALE,"$449,000","3723 Rombouts Avenue, Bronx, NY 10466",10466,3,2,1364
MULTI_FAMILY,6,https://www.zillow.com/homedetails/9312-Ditmars-Blvd-Flushing-NY-11369/31952040_zpid/,FOR_SALE,"$918,000","9312 Ditmars Blvd, Flushing, NY 11369",11369,4,2,0
MULTI_FAMILY,11,https://www.zillow.com/homedetails/1814-Bussing-Ave-Bronx-NY-10466/29837058_zpid/,FOR_SALE,"$903,000","1814 Bussing Ave, Bronx, NY 10466",10466,7,4,3400
SINGLE_FAMILY,123,https://www.zillow.com/homedetails/1743-Victory-Blvd-Staten-Island-NY-10314/442258175_zpid/,FOR_SALE,"$29,900","1743 Victory Blvd, Staten Island, NY 10314",10314,,0,900
CONDO,87,https://www.zillow.com/homedetails/84-164th-Ave-Howard-Beach-NY-11414/439807803_zpid/,FOR_SALE,"$125,000","84 164th Ave, Howard Beach, NY 11414",11414,0,1,0
CONDO,18,https://www.zillow.com/homedetails/282A-Nassau-Ave-1B-Brooklyn-NY-11222/320252915_zpid/,FOR_SALE,"$1,345,000","282A Nassau Ave #1B, Brooklyn, NY 11222",11222,3,3,1565
CONDO,73,https://www.zillow.com/homedetails/628-E-14th-St-APT-5-New-York-NY-10009/126319505_zpid/,FOR_SALE,"$565,000","628 E 14th St APT 5, New York, NY 10009",10009,1,1,600
CONDO,83,https://www.zillow.com/homedetails/813-8th-Ave-APT-2F-Brooklyn-NY-11215/244998578_zpid/,FOR_SALE,"$770,000","813 8th Ave APT 2F, Brooklyn, NY 11215",11215,2,1,0
MULTI_FAMILY,237,https://www.zillow.com/homedetails/491-Manhattan-Avenue-New-York-NY-10027/2091602480_zpid/,FOR_SALE,"$1,475,000","491 Manhattan Avenue, New York, NY 10027",10027,4,6,2520
SINGLE_FAMILY,4,https://www.zillow.com/homedetails/1657-Bath-Ave-Brooklyn-NY-11214/30713072_zpid/,FOR_SALE,"$845,000","1657 Bath Ave, Brooklyn, NY 11214",11214,3,2,1440
CONDO,40,https://www.zillow.com/homedetails/649-2nd-Ave-APT-3G-New-York-NY-10016/321905501_zpid/,FOR_SALE,"$245,000","649 2nd Ave APT 3G, New York, NY 10016",10016,0,1,0
CONDO,76,https://www.zillow.com/homedetails/559-Warren-St-APT-4R-Brooklyn-NY-11217/123349407_zpid/,FOR_SALE,"$900,000","559 Warren St APT 4R, Brooklyn, NY 11217",11217,2,1,0
SINGLE_FAMILY,59,https://www.zillow.com/homedetails/100-09B-Rockaway-Beach-Blvd-Rockaway-Park-NY-11694/2056678587_zpid/,FOR_SALE,"$294,000","100-09 B Rockaway Bch Blv, Rockaway Park, NY 11694",11694,1,1,
CONDO,90,https://www.zillow.com/homedetails/303-E-57th-St-APT-35G-New-York-NY-10022/96768632_zpid/,FOR_SALE,"$1,275,000","303 E 57th St APT 35G, New York, NY 10022",10022,3,3,3400
SINGLE_FAMILY,6,https://www.zillow.com/homedetails/1262-Leland-Ave-Bronx-NY-10472/29795553_zpid/,FOR_SALE,"$999,999","1262 Leland Avenue, Bronx, NY 10472",10472,4,3,2280
